Date,Tweet_id,User_name,Screen_name,Location,Tweet
13-01-2011,1.12246e+18,b'CricketCountry',b'cricket_country',b'Global',b'#IPL2019 #iPL #DCvRCB #RCBvDC \n\nDC 88/1 after 10 overs. How many runs will they score in the remaining 10 overs?\xe2\x80\xa6 https://t.co/j8Z6nrjh0M'
01-05-2009,1.12246e+18,b'NDTV',b'ndtv',b'India',b'RT @CricketNDTV: #DavidWarner gears up for final show as #SunRisersHyderabad host #KingsXIPunjab\n\n#IPL2019 #SRHvKXIP\n\nRead: https://t.co/6I\xe2\x80\xa6'
16-03-2011,1.12246e+18,b'NDTV Sports',b'Sports_NDTV',"b'New Delhi, India'",b'RT @CricketNDTV: #DavidWarner gears up for final show as #SunRisersHyderabad host #KingsXIPunjab\n\n#IPL2019 #SRHvKXIP\n\nRead: https://t.co/6I\xe2\x80\xa6'
04-09-2009,1.12246e+18,b'CricketNDTV',b'CricketNDTV',b'India',b'#DavidWarner gears up for final show as #SunRisersHyderabad host #KingsXIPunjab\n\n#IPL2019 #SRHvKXIP\n\nRead:\xe2\x80\xa6 https://t.co/MBh8Ufo17x'
29-07-2008,1.12246e+18,b'IndianPremierLeague',b'IPL',"b'Mumbai, India'","b'Match 46. 10.2: M Stoinis to S Dhawan, 4 runs, 93/1 https://t.co/UjPt91UQvD #DCvRCB #VIVOIPL'"
08-05-2009,1.12246e+18,b'The Indian Express',b'IndianExpress',b'India',"b'RT @IExpressSports: #IPL2019 #DCvsRCB\n\n10 overs played at Kotla, DC are 88/1. 50-run stand up between Dhawan and Iyer\n\nLIVE: https://t.co/T\xe2\x80\xa6'"
13-08-2013,1.12246e+18,b'Express Sports',b'IExpressSports',b'New Delhi',"b'#IPL2019 #DCvsRCB\n\n10 overs played at Kotla, DC are 88/1. 50-run stand up between Dhawan and Iyer\n\nLIVE: https://t.co/TiXLcKkusR'"
18-09-2010,1.12246e+18,b'Sport360\xc2\xb0',b'Sport360',"b'Dubai/Abu Dhabi, UAE'","b""@SunRisers @davidwarner31 David Warner's remarkable record in #IPL2019 cannot be overstated, writes @BrendonNetto\xe2\x80\xa6 https://t.co/vRLj8FJULN"""
01-10-2008,1.12246e+18,b'CricketNext',b'cricketnext',b'India',"b'10 overs done, Delhi have paced their innings brilliantly so far.\n\n#DC 88/1. Do you have any questions for\xe2\x80\xa6 https://t.co/buFyT0fFKm'"
10-08-2010,1.12246e+18,b'Delhi Capitals',b'DelhiCapitals',"b'New Delhi, India'",b'Around 100 fans from the GMR Foundation are at #QilaKotla to witness #DCvRCB \xf0\x9f\x92\xaa\n\n#ThisIsNewDelhi #DelhiCapitals #IPL\xe2\x80\xa6 https://t.co/htrkIVFnVD'
15-07-2011,1.12246e+18,b'Firstpost Sports',b'FirstpostSports',b'India',"b'Dhawan, Iyer complete 50-run partnership! \n\n#DC 88/1 (10.0)\n\nFollow Live: https://t.co/pDGzACNkUd\n\n#DCvRCB #IPL2019'"
01-04-2010,1.12246e+18,b'TOI Sports',b'toisports',"b'New Delhi, India'",b'#IPL2019 | Match 46 | #DCvRCB | @DelhiCapitals | @RCBTweets\n\nDelhi Capitals reach 88/1 at halfway stage\n\nFOLLOW LIV\xe2\x80\xa6 https://t.co/q4XIiol1xq'
29-07-2008,1.12246e+18,b'IndianPremierLeague',b'IPL',"b'Mumbai, India'",b'A solid 50-run partnership between Shreyas Iyer &amp; @SDhawan25.\n\n#DC 85/1 after 9.4 overs https://t.co/Md8stiefVL'
01-04-2010,1.12246e+18,b'TOI Sports',b'toisports',"b'New Delhi, India'",b'#IPL2019 | Match 46 | #DCvRCB | @DelhiCapitals | @RCBTweets\n\nFifty runs partnership between @SDhawan25 and Shreyas\xe2\x80\xa6 https://t.co/tM62BclWH7'
04-09-2009,1.12246e+18,b'CricketNDTV',b'CricketNDTV',b'India',b'IPL 2019: 50-run partnership comes up between Shikhar Dhawan and Shreyas Iyer\n\n#DCvsRCB \n#DCvRCB \n#IPL2019 \n#IPL\xe2\x80\xa6 https://t.co/Mm08xUNKN3'
15-07-2011,1.12246e+18,b'Firstpost Sports',b'FirstpostSports',b'India',b'Another four for Dhawan through deep square leg area! Seven runs off ninth over. \n\n#DC 81/1 (9.0)\n\nFollow Live:\xe2\x80\xa6 https://t.co/UBdBDy4Uml'
28-08-2015,1.12246e+18,b'Sportstar',b'sportstarweb',b'',b'Shikhar Dhawan and Shreyas Iyer have added 46 for the second wicket to take Delhi Capitals to 81/1 after 9 overs.\xe2\x80\xa6 https://t.co/4NKlPZ7j3d'
29-07-2008,1.12246e+18,b'IndianPremierLeague',b'IPL',"b'Mumbai, India'","b'Match 46. 8.4: N Saini to S Dhawan, 4 runs, 79/1 https://t.co/UjPt91UQvD #DCvRCB #VIVOIPL'"
01-04-2010,1.12246e+18,b'TOI Sports',b'toisports',"b'New Delhi, India'",b'#IPL2019 | Match 46 | #DCvRCB | @DelhiCapitals | @RCBTweets\n\nGood over by Marcus Stoinis. Just 5 runs from it\n\nDC 7\xe2\x80\xa6 https://t.co/Vk8amtdXrk'
07-02-2017,1.12246e+18,b'LatestLY',b'latestly',"b'Mumbai, India'","b'DC vs RCB, IPL 2019 Match 46, Key Players: Virat Kohli, AB de Villiers, Kagiso Rabada and Other Cricketers to Watch\xe2\x80\xa6 https://t.co/CnLg1jRXfA'"
02-03-2011,1.12246e+18,b'Circle of Cricket',b'circleofcricket',b'',"b""#KKRvMI | Here are our predicted playing XI's for @KKRiders and @mipaltan in Match 47 of #IPL2019.\nhttps://t.co/2XibhRs3wp"""
10-08-2010,1.12246e+18,b'Delhi Capitals',b'DelhiCapitals',"b'New Delhi, India'",b'I. Am. Gabbar. \xf0\x9f\x90\xaf\xe2\x99\xa5\n\n#DCvRCB #ThisIsNewDelhi #DelhiCapitals #IPL #IPL2019 https://t.co/X7x7aHLEGl'
07-02-2017,1.12246e+18,b'LatestLY',b'latestly',"b'Mumbai, India'","b""KKR vs MI, IPL 2019, Kolkata Weather &amp; Pitch Report: Here's How the Weather Will Behave for Indian Premier League 1\xe2\x80\xa6 https://t.co/UBXKgNpGh1"""
01-10-2008,1.12246e+18,b'CricketNext',b'cricketnext',b'India',b'#DC 69/1 after 7 overs.\n\nIyer has come in and batted positively. \n\nLive Blog: https://t.co/L5izydFgQo  #DCvRCB #IPL2019'
14-03-2016,1.12246e+18,b'SportsFlashes',b'sportsflashes',b'New Delhi',b'IPL: @mipaltan looks to hand over @KKRiders its seventh consecutive loss.\n\n#IPL2019 #MIvKKR #SportsNews #Cricket\n\nhttps://t.co/HamllyoU2N'
15-07-2011,1.12246e+18,b'Firstpost Sports',b'FirstpostSports',b'India',b'Excellent start for #DC despite the dismissal of Shaw. Dhawan on fire!\n\nDC 59/1 (6.0)\n\nFollow Live:\xe2\x80\xa6 https://t.co/TObyPqIpHv'
27-12-2012,1.12246e+18,b'News Nation',b'NewsNationTV',"b'Noida, India'","b"".@DelhiCapitals have been boosted by Shikhar Dhawan's blazing knock #DCvsRCB #IPL2019 \n\nLive updates:\xe2\x80\xa6 https://t.co/YSi0tnk8zc"""
09-01-2013,1.12246e+18,b'IndiaTodayFLASH',b'IndiaTodayFLASH',b'',b'RT @IndiaToday: #DCvRCB #IPL2019 59 runs in the powerplay for Delhi Capitals. The hosts lost Prithvi Shaw but Shikhar Dhawan is on fire! DC\xe2\x80\xa6'
02-02-2009,1.12246e+18,b'India Today',b'IndiaToday',b'India',b'#DCvRCB #IPL2019 59 runs in the powerplay for Delhi Capitals. The hosts lost Prithvi Shaw but Shikhar Dhawan is on\xe2\x80\xa6 https://t.co/93w0ougnKg'
13-08-2013,1.12246e+18,b'Express Sports',b'IExpressSports',b'New Delhi',b'#IPL2019 #DCvsRCB\n\nEnd of the powerplay overs: Delhi Capitals are 59/1. Dhawan looking in great touch and if he sta\xe2\x80\xa6 https://t.co/QvvZhmRuCs'
14-03-2016,1.12246e+18,b'SportsFlashes',b'sportsflashes',b'New Delhi',b'IPL: @DelhiCapitals eyes playoff spot with a win against @RCBTweets \n\n#IPL2019 #Cricket #DCvsRCb #SportsNews \n\nhttps://t.co/fTMEN4hztu'
01-04-2010,1.12245e+18,b'TOI Sports',b'toisports',"b'New Delhi, India'",b'#IPL2019 | Match 46 | #DCvRCB | @DelhiCapitals | @RCBTweets\n\nEnd of Powerplay!\n\nDelhi Capitals reach 59/1 in 6 over\xe2\x80\xa6 https://t.co/MIIQaG1PY6'
28-08-2015,1.12245e+18,b'Sportstar',b'sportstarweb',b'',b'Shikhar Dhawan and Shreyas Iyer have taken Delhi Capitals past 50 after the early dismissal of Prithvi Shaw. DC 59/\xe2\x80\xa6 https://t.co/M8YSEwrBAy'
02-03-2011,1.12245e+18,b'Circle of Cricket',b'circleofcricket',b'',"b'#SRH opener @davidwarner31 has achieved the milestone of 600 runs in an #IPL season for the third time, equalling t\xe2\x80\xa6 https://t.co/1U8mUTQNBL'"
08-05-2009,1.12245e+18,b'The Indian Express',b'IndianExpress',b'India',b'RT @IExpressSports: #IPL2019 #DCvsRCB\n\n1st over: Umesh - 5 runs\n2nd over: Sundar - 10 runs\n3rd over: Chahal - 15 runs\n4th over: Umesh - 11\xe2\x80\xa6'
04-09-2009,1.12245e+18,b'CricketNDTV',b'CricketNDTV',b'India',b'IPL 2019: Shikhar Dhawan hits Umesh Yadav straight down the ground for s FOUR\n\n#DCvsRCB \n#DCvRCB \n#IPL2019 \n#IPL\xe2\x80\xa6 https://t.co/b52kNtHzfF'
13-08-2013,1.12245e+18,b'Express Sports',b'IExpressSports',b'New Delhi',b'#IPL2019 #DCvsRCB\n\n1st over: Umesh - 5 runs\n2nd over: Sundar - 10 runs\n3rd over: Chahal - 15 runs\n4th over: Umesh -\xe2\x80\xa6 https://t.co/droQdyhq8Q'
29-07-2008,1.12245e+18,b'IndianPremierLeague',b'IPL',"b'Mumbai, India'","b'Match 46. 5.2: U Yadav to S Dhawan, 4 runs, 56/1 https://t.co/UjPt91UQvD #DCvRCB #VIVOIPL'"
01-04-2010,1.12245e+18,b'TOI Sports',b'toisports',"b'New Delhi, India'","b""#IPL2019 | Match 46 | #DCvRCB | @DelhiCapitals | @RCBTweets\n\nShreyas Iyer hits a four to bring up Delhi Capitals' 5\xe2\x80\xa6 https://t.co/YyLxJbIrDJ"""
04-09-2009,1.12245e+18,b'CricketNDTV',b'CricketNDTV',b'India',"b""IPL 2019: 50 up for Delhi Capitals with a boundary off Shreyas Iyer's bat\n\n#DCvsRCB \n#DCvRCB \n#IPL2019 \n#IPL \n\nLIVE\xe2\x80\xa6 https://t.co/XFw8C8eg1i"""
13-01-2011,1.12245e+18,b'CricketCountry',b'cricket_country',b'Global',"b'#IPL2019 #iPL #DCvRCB #RCBvDC\n\nSIX off the first ball, first Chahal and now Saini. Shikhar Dhawan is in some mood.\xe2\x80\xa6 https://t.co/BRsGQy4PgT'"
15-07-2011,1.12245e+18,b'Firstpost Sports',b'FirstpostSports',b'India',b'SIX! Dhawan welcomes Saini into attack with a six over fine leg\n\n#DC 47/1 (4.1) \n\nFollow Live: https://t.co/pDGzACNkUd\n\n#DCvRCB #IPL2019'
04-03-2009,1.12245e+18,b'Indiacom',b'indiacom',b'India',b'#IPL2019 You just cannot miss this... \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 #DCvRCB @imVkohli @RCBTweets @DelhiCapitals @IPL \nhttps://t.co/3N4egf75nq'
01-04-2010,1.12245e+18,b'TOI Sports',b'toisports',"b'New Delhi, India'",b'#IPL2019 | Match 46 | #DCvRCB | @DelhiCapitals | @RCBTweets\n\n@SDhawan25 welcomes Navdeep Saini with a six too\n\nDC 4\xe2\x80\xa6 https://t.co/ct6AcdD423'
04-09-2009,1.12245e+18,b'CricketNDTV',b'CricketNDTV',b'India',"b""IPL 2019: SIX! Another maximum off Shikhar Dhawan's bat\n\n#DCvsRCB \n#DCvRCB \n#IPL2019 \n#IPL \n\nLIVE UPDATES:\xe2\x80\xa6 https://t.co/YPM2TWFGhP"""
27-12-2012,1.12245e+18,b'News Nation',b'NewsNationTV',"b'Noida, India'",b'.@y_umesh gets the big wicket of Prithvi Shaw and @RCBTweets get the breakthrough #DCvsRCB #IPL2019 \n\nLive updates:\xe2\x80\xa6 https://t.co/178on0mSSc'
04-04-2018,1.12245e+18,b'Times Now Sports',b'timesnowsports',b'',"b'#DCvsRCB #IPL2019 \n\nWicket! Umesh Yadav draws first blood for RCB, removes Prithvi Shaw \n\nLive updates:\xe2\x80\xa6 https://t.co/l5BlJFAZlJ'"
09-01-2013,1.12245e+18,b'IndiaTodayFLASH',b'IndiaTodayFLASH',b'',"b'RT @ITGDsports: The Chahar brothers, going by their #IPL2019 performances, are keen to give head coach Ravi Shastri and the team management\xe2\x80\xa6'"
14-01-2015,1.12245e+18,b'The Quint',b'TheQuint',b'',b'#IPL2019 | Virat Kohli lost his ninth toss in 12 matches as Delhi Capitals skipper Shreyas Iyer called it right and\xe2\x80\xa6 https://t.co/o9ie0Sqz1Y'
29-07-2008,1.12245e+18,b'IndianPremierLeague',b'IPL',"b'Mumbai, India'","b'Match 46. 4.1: N Saini to S Dhawan, 6 runs, 47/1 https://t.co/UjPt91UQvD #DCvRCB #VIVOIPL'"
08-05-2009,1.12245e+18,b'The Indian Express',b'IndianExpress',b'India',"b""RT @IExpressSports: #IPL2019 #DCvsRCB\n\nHeartstopping stuff! Umesh Yadav's delivery gets a thin edge from Shaw's bat and hits Parthiv bang o\xe2\x80\xa6"""
02-02-2009,1.12245e+18,b'India Today',b'IndiaToday',b'India',"b'RT @ITGDsports: The Chahar brothers, going by their #IPL2019 performances, are keen to give head coach Ravi Shastri and the team management\xe2\x80\xa6'"
15-07-2011,1.12245e+18,b'Firstpost Sports',b'FirstpostSports',b'India',b'OUT! Shaw caught behind on 18.\n\nThe umpires went upstairs to confirm the catch but Parthiv had done enough\n\n#DC 35/\xe2\x80\xa6 https://t.co/98QP7sYn2O'
01-05-2009,1.12245e+18,b'NDTV',b'ndtv',b'India',b'RT @CricketNDTV: IPL 2019: WICKET! Prithvi Shaw was looking in excellent touch but ended up edging the outside off delivery and Parthiv did\xe2\x80\xa6'
04-09-2009,1.12245e+18,b'CricketNDTV',b'CricketNDTV',b'India',b'IPL 2019: WICKET! Prithvi Shaw was looking in excellent touch but ended up edging the outside off delivery and Part\xe2\x80\xa6 https://t.co/8a4klc8T5e'
13-08-2013,1.12245e+18,b'Express Sports',b'IExpressSports',b'New Delhi',"b""#IPL2019 #DCvsRCB\n\nHeartstopping stuff! Umesh Yadav's delivery gets a thin edge from Shaw's bat and hits Parthiv ba\xe2\x80\xa6 https://t.co/gZDmz1rd0L"""
28-11-2008,1.12245e+18,b'DNA',b'dna',b'India',b'#IPL2019 #DCvsRCB Live: @DelhiCapitals lose their first wicket\n\nPrithvi Shaw goes for 18\n\nDelhi: 35/1 (3.3)\n\nhttps://t.co/0HQzgkbRRw'
02-03-2011,1.12245e+18,b'Circle of Cricket',b'circleofcricket',b'',"b'\xe2\x80\x9dWhat I think is there is a method in the madness and you have got to adapt to different situations, both in life a\xe2\x80\xa6 https://t.co/H3IVfbwcAg'"
13-01-2011,1.12245e+18,b'CricketCountry',b'cricket_country',b'Global',b'#IPL2019 #iPL #DCvRCB #RCBvDC\n\nWICKET! Umesh strikes to remove Shaw. DC 35/1. \n\nLIVE BLOG: https://t.co/b3fjnIjdvx\xe2\x80\xa6 https://t.co/nFgL9vEYHg'
01-04-2010,1.12245e+18,b'TOI Sports',b'toisports',"b'New Delhi, India'",b'#IPL2019 | Match 46 | #DCvRCB | @DelhiCapitals | @RCBTweets\n\nOUT! \n\n@y_umesh strikes to remove @PrithviShaw for 18\xe2\x80\xa6 https://t.co/URWHrXjKrU'
01-10-2008,1.12245e+18,b'CricketNext',b'cricketnext',b'India',b'OUT! Umesh gets the first breakthrough. Shaw is caught behind. That ball hit Patel on his chest but he held onto th\xe2\x80\xa6 https://t.co/SQs8U6L5la'
04-09-2009,1.12245e+18,b'CricketNDTV',b'CricketNDTV',b'India',b'IPL 2019: Exquisite timing from Prithvi Shaw for a FOUR through covers\n\n#DCvsRCB \n#DCvRCB \n#IPL2019 \n#IPL \n\nLIVE UP\xe2\x80\xa6 https://t.co/tnKNVkfhsW'
27-12-2012,1.12245e+18,b'News Nation',b'NewsNationTV',"b'Noida, India'",b'Shikhar Dhawan and Prithvi Shaw have started well for @DelhiCapitals as @RCBTweets bowlers are under pressure\xe2\x80\xa6 https://t.co/JNaOw6HUq8'
08-05-2010,1.12245e+18,b'IANS Tweets',b'ians_india',b'New Delhi',b'#DelhiCapitals (#DC) captain #ShreyasIyer won the toss and elected to bat against #RoyalChallengersBangalore (#RCB)\xe2\x80\xa6 https://t.co/SLsjkQ8uMy'
15-07-2011,1.12245e+18,b'Firstpost Sports',b'FirstpostSports',b'India',"b'Chahal gives way 15 runs in his first over! Dhawan, Shaw off to a perfect start.\n\n#DC 30/0 (3.0)\n\nFollow Live:\xe2\x80\xa6 https://t.co/qMHIclWIWH'"
29-07-2008,1.12245e+18,b'IndianPremierLeague',b'IPL',"b'Mumbai, India'","b'Match 46. 3.2: U Yadav to P Shaw, 4 runs, 35/0 https://t.co/UjPt91UQvD #DCvRCB #VIVOIPL'"
13-01-2011,1.12245e+18,b'CricketCountry',b'cricket_country',b'Global',"b'#IPL2019 #iPL #DCvRCB #RCBvDC\n\nDhawan, Shaw take on Chahal as @DelhiCapitals move to 30 after 3 overs. \n\nLIVE BLOG:\xe2\x80\xa6 https://t.co/8Ll1Kahlf6'"
01-04-2010,1.12245e+18,b'TOI Sports',b'toisports',"b'New Delhi, India'",b'#IPL2019| Match 46 | #DCvRCB | @DelhiCapitals | @RCBTweets\n\n@SDhawan25 hits @yuzi_chahal  for a six and a four\n\nDC\xe2\x80\xa6 https://t.co/H9AStncKe9'
17-11-2011,1.12245e+18,b'scroll.in',b'scroll_in',b'',"b""RT @thefield_in: #DCvRCB #IPL2019 \n\nRishabh Pant's form at home hasn't been great but when he does get going, as he did against RR, there i\xe2\x80\xa6"""
01-10-2008,1.12245e+18,b'CricketNext',b'cricketnext',b'India',b'FOUR! The runs are flowing for Delhi as both openers are taking the attack to the spinners. \n\n#DC 30/0 after 3 over\xe2\x80\xa6 https://t.co/irZLF9W4ZA'
20-01-2009,1.12245e+18,b'YuppTV',b'yupptv',b'Georgia',b'#VIVOIPL A win for @DelhiCapitals and they would be sealing a place in the playoffs; a win for @RCBTweets and they\xe2\x80\xa6 https://t.co/QPZquOqcvZ'
29-07-2008,1.12245e+18,b'IndianPremierLeague',b'IPL',"b'Mumbai, India'","b'Match 46. 2.6: Y Chahal to P Shaw, 4 runs, 30/0 https://t.co/UjPt91UQvD #DCvRCB #VIVOIPL'"
04-09-2009,1.12245e+18,b'CricketNDTV',b'CricketNDTV',b'India',b'IPL 2019: SIX! Shikhar Dhawan welcomes Yuzvendra Chahal with a maximum straight down the ground \n\n#DCvsRCB \n#DCvRCB\xe2\x80\xa6 https://t.co/gq69clGGit'
29-07-2008,1.12245e+18,b'IndianPremierLeague',b'IPL',"b'Mumbai, India'","b'Match 46. 2.4: Y Chahal to S Dhawan, 4 runs, 25/0 https://t.co/UjPt91UQvD #DCvRCB #VIVOIPL'"
01-04-2010,1.12245e+18,b'TOI Sports',b'toisports',"b'New Delhi, India'",b'#IPL2019| Match 46 | #DCvRCB | @DelhiCapitals | @RCBTweets\n\n@SDhawan25 welcomes @yuzi_chahal  with a six\n\nFOLLOW LI\xe2\x80\xa6 https://t.co/ep56Oe6fXJ'
13-01-2011,1.12245e+18,b'CricketCountry',b'cricket_country',b'Global',b'#IPL2019 #iPL #DCvRCB #RCBvDC\n\nSIX! Dhawan welcomes Chahal with a biggie. First six of the DC innings. \n\nLIVE BLOG:\xe2\x80\xa6 https://t.co/glQyEg3pEG'
13-01-2011,1.12245e+18,b'CricketCountry',b'cricket_country',b'Global',"b'#IPL2019 #iPL #DCvRCB #RCBvDC \n\n2 overs gone, @DelhiCapitals 15/0. Dhawan on 4, Shaw batting on 10.\n\nLIVE BLOG:\xe2\x80\xa6 https://t.co/udy6ambSSL'"
29-07-2008,1.12245e+18,b'IndianPremierLeague',b'IPL',"b'Mumbai, India'","b'Match 46. 2.1: Y Chahal to S Dhawan, 6 runs, 21/0 https://t.co/UjPt91UQvD #DCvRCB #VIVOIPL'"
15-07-2011,1.12245e+18,b'Firstpost Sports',b'FirstpostSports',b'India',b'FOUR! FOUR!\n\nShaw gets going in second over. A shot down the ground and a cut past backward point\n\n#DC 15/0 (2.0)\xe2\x80\xa6 https://t.co/Dliu2VaRXq'
01-04-2010,1.12245e+18,b'TOI Sports',b'toisports',"b'New Delhi, India'",b'#IPL2019 | Match 46 | #DCvRCB | @DelhiCapitals | @RCBTweets\n\n@PrithviShaw hits back-to-back fours off @Sundarwashi5\xe2\x80\xa6 https://t.co/qk8OpLpfF3'
08-05-2010,1.12245e+18,b'IANS Tweets',b'ians_india',b'New Delhi',b'#SachinTendulkar has replied to #BCCI Ombudsman #DKJain in the matter of an alleged conflict against him as member\xe2\x80\xa6 https://t.co/XUD1D552wh'
04-09-2009,1.12245e+18,b'CricketNDTV',b'CricketNDTV',b'India',b'IPL 2019: Back-to-back boundaries for Prithvi Shaw \n\n#DCvsRCB \n#DCvRCB \n#IPL2019 \n#IPL \n\nLIVE UPDATES:\xe2\x80\xa6 https://t.co/ZW69RhRcfM'
04-09-2009,1.12245e+18,b'CricketNDTV',b'CricketNDTV',b'India',b'IPL 2019: Prithvi Shaw gets going with a cracking shot for a FOUR\n\n#DCvsRCB \n#DCvRCB \n#IPL2019 \n#IPL \n\nLIVE UPDATES\xe2\x80\xa6 https://t.co/cJKMHYvAOi'
28-11-2008,1.12245e+18,b'DNA',b'dna',b'India',b'IPL 2019: @\xe2\x80\x8b@DelhiCapitals have the chance to go top of the IPL 2019 Points Table and secure a playoff spot against\xe2\x80\xa6 https://t.co/JneKwQJbqD'
29-07-2008,1.12245e+18,b'IndianPremierLeague',b'IPL',"b'Mumbai, India'","b'Match 46. 1.5: W Sundar to P Shaw, 4 runs, 15/0 https://t.co/UjPt91UQvD #DCvRCB #VIVOIPL'"
29-07-2008,1.12245e+18,b'IndianPremierLeague',b'IPL',"b'Mumbai, India'","b'Match 46. 1.4: W Sundar to P Shaw, 4 runs, 11/0 https://t.co/UjPt91UQvD #DCvRCB #VIVOIPL'"
15-07-2011,1.12245e+18,b'Firstpost Sports',b'FirstpostSports',b'India',b'Dhawan gets off the mark with a shot over cover-point for a four!\n\n#DC 5/0 (1.0)\n\nFollow Live: https://t.co/pDGzACNkUd\n\n#DCvRCB #IPL2019'
04-09-2009,1.12245e+18,b'CricketNDTV',b'CricketNDTV',b'India',"b'IPL 2019: Good first over by Umesh Yadav, just one boundary for Shikhar Dhawan off it. After 1 over, DC 5/0\xe2\x80\xa6 https://t.co/0Dm14GuVGA'"
01-10-2008,1.12245e+18,b'CricketNext',b'cricketnext',b'India',b'Early signs that this deck is going to be a slow one. Should be interesting to see how teams go about it.\n\n#DC 5/0\xe2\x80\xa6 https://t.co/jMfVCTEvNX'
15-07-2011,1.12245e+18,b'Firstpost Sports',b'FirstpostSports',b'India',b'Time for live action! \n\nPrithvi Shaw &amp; Shikhar Dhawan to open for #DC. Umesh Yadav to bowl first over for #RCB. \n\nF\xe2\x80\xa6 https://t.co/wTlzWMG54n'
08-05-2009,1.12245e+18,b'The Indian Express',b'IndianExpress',b'India',b'RT @IExpressSports: #IPL2019 #DCvsRCB\n\nOff we go! Prithvi Shaw and Shikhar Dhawan open for DC and Umesh Yadav with the new ball for RCB\n\nLI\xe2\x80\xa6'
29-07-2008,1.12245e+18,b'IndianPremierLeague',b'IPL',"b'Mumbai, India'","b'Match 46. 0.4: U Yadav to S Dhawan, 4 runs, 5/0 https://t.co/UjPt91UQvD #DCvRCB #VIVOIPL'"
13-08-2013,1.12245e+18,b'Express Sports',b'IExpressSports',b'New Delhi',b'#IPL2019 #DCvsRCB\n\nOff we go! Prithvi Shaw and Shikhar Dhawan open for DC and Umesh Yadav with the new ball for RCB\xe2\x80\xa6 https://t.co/7DUHYZiEY2'
04-09-2009,1.12245e+18,b'CricketNDTV',b'CricketNDTV',b'India',b'IPL 2019: Delhi Capitals openers Prithvi Shaw and Shikhar Dhawan come out to bat. Umesh Yadav opens the bowling att\xe2\x80\xa6 https://t.co/f2QEN38jQB'
13-01-2011,1.12245e+18,b'CricketCountry',b'cricket_country',b'Global',"b""#IPL2019  #RRvsSRH #RR\n\nI can't really express how much I needed this performance: @JUnadkat \n\nFull Story:\xe2\x80\xa6 https://t.co/Dc4PuWjnUJ"""
01-04-2010,1.12245e+18,b'TOI Sports',b'toisports',"b'New Delhi, India'","b'#IPL2019| Match 46 | #DCvRCB | @DelhiCapitals | @RCBTweets\n\nHere we go!\n\n@PrithviShaw, @SDhawan25 have come out to\xe2\x80\xa6 https://t.co/S7CLBf9ano'"
15-07-2011,1.12245e+18,b'Firstpost Sports',b'FirstpostSports',b'India',b'Jaydev Unadkat finally lived up to his potential after a below-par outing in the ongoing IPL and the #RR pacer left\xe2\x80\xa6 https://t.co/bekrCd3Du0'
10-08-2010,1.12245e+18,b'Delhi Capitals',b'DelhiCapitals',"b'New Delhi, India'","b'5 minutes to go for the batsmen to walk out to the centre!\n\nDilliwalon, predict our first innings score \xf0\x9f\x91\x87\n\n#DCvRCB\xe2\x80\xa6 https://t.co/AveczZoHRj'"
28-11-2008,1.12245e+18,b'DNA',b'dna',b'India',b'#IPL2019 #DCvsRCB Live- in pictures: As it happens in @DelhiCapitals vs @RCBTweets match\n\n#IPLT20 @IPL #IPL\n\nhttps://t.co/0HQzgkbRRw'
18-09-2010,1.12245e+18,b'Sport360\xc2\xb0',b'Sport360',"b'Dubai/Abu Dhabi, UAE'",b'Can @DelhiCapitals join #CSK in the #VivoIPL2019 play-offs? \xf0\x9f\xa4\x94\n\nFollow the action from the #DCvRCB clash \xe2\xac\x87\xef\xb8\x8f\n\nhttps://t.co/q70XaX9mQh'
14-03-2016,1.12245e+18,b'SportsFlashes',b'sportsflashes',b'New Delhi',b'Live Delhi vs Bangalore #T20 #Cricket Match\n\n@DelhiCapitals @RCBTweets @IPL @kartikeysinha @WalliSiddiqui\xe2\x80\xa6 https://t.co/Mp8nQdnGAh'
13-01-2011,1.12245e+18,b'CricketCountry',b'cricket_country',b'Global',"b""#IPL2019 #iPL #DCvRCB #RCBvDC\n\nHere's what both the captains - Shreyas Iyer and @imVkohli - had to say at the toss.\xe2\x80\xa6 https://t.co/tx1slJDHVU"""
19-04-2010,1.12245e+18,b'Times of India',b'timesofindia',b'New Delhi',"b'RT @toisports: #IPL2019 #DCvRCB\n\n@DelhiCapitals XI: Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Sherfane Rutherford, Co\xe2\x80\xa6'"
01-05-2009,1.12244e+18,b'NDTV',b'ndtv',b'India',"b'RT @CricketNDTV: DC XI: Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), S Rutherford, Colin Ingram, A Patel, Kagiso Rabada,\xe2\x80\xa6'"
04-09-2009,1.12244e+18,b'CricketNDTV',b'CricketNDTV',b'India',"b'DC XI: Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), S Rutherford, Colin Ingram, A Patel, Kagiso\xe2\x80\xa6 https://t.co/HQQAX57pRz'"
13-01-2011,1.12244e+18,b'CricketCountry',b'cricket_country',b'Global',b'#IPL #IPL2019 #DCvRCB #RCBvDC\n\n@DelhiCapitals opt to bat vs @RCBTweets - @IamSandeep25 in for @Tipo_Morris for #DC\xe2\x80\xa6 https://t.co/MnkydT1Ly3'
